	celltype	cell
ola_mES_a2i_2_77.counts	1.20298384636448	ola_mES_a2i_2_77.counts
ola_mES_a2i_2_78.counts	1.10831943680758	ola_mES_a2i_2_78.counts
ola_mES_a2i_2_8.counts	1.39497540460512	ola_mES_a2i_2_8.counts
ola_mES_a2i_2_80.counts	1.29967148725305	ola_mES_a2i_2_80.counts
ola_mES_a2i_2_81.counts	1.1771641379016	ola_mES_a2i_2_81.counts
ola_mES_a2i_2_82.counts	1.03334673460773	ola_mES_a2i_2_82.counts
ola_mES_a2i_2_83.counts	1.25968119546116	ola_mES_a2i_2_83.counts
ola_mES_a2i_2_84.counts	1.24203143876444	ola_mES_a2i_2_84.counts
ola_mES_a2i_2_86.counts	1.15713248882389	ola_mES_a2i_2_86.counts
ola_mES_a2i_2_87.counts	1.23742788283677	ola_mES_a2i_2_87.counts
ola_mES_a2i_2_88.counts	1.10401471370394	ola_mES_a2i_2_88.counts
ola_mES_a2i_2_89.counts	1.12729777827435	ola_mES_a2i_2_89.counts
ola_mES_a2i_2_9.counts	1.45973456541944	ola_mES_a2i_2_9.counts
ola_mES_a2i_2_90.counts	1.11759027823864	ola_mES_a2i_2_90.counts
ola_mES_a2i_2_91.counts	1.20062482727726	ola_mES_a2i_2_91.counts
ola_mES_a2i_2_92.counts	1.33267766971901	ola_mES_a2i_2_92.counts
ola_mES_a2i_2_93.counts	1.68812959685415	ola_mES_a2i_2_93.counts
ola_mES_a2i_2_94.counts	1.03824254894045	ola_mES_a2i_2_94.counts
ola_mES_a2i_2_95.counts	1.15885015283935	ola_mES_a2i_2_95.counts
ola_mES_a2i_2_96.counts	1.24277103584404	ola_mES_a2i_2_96.counts
ola_mES_a2i_3_10.counts	1.32113909785062	ola_mES_a2i_3_10.counts
ola_mES_a2i_3_11.counts	1.26312727734398	ola_mES_a2i_3_11.counts
ola_mES_a2i_3_13.counts	1.24363855388467	ola_mES_a2i_3_13.counts
ola_mES_a2i_3_16.counts	1.26667284683856	ola_mES_a2i_3_16.counts
ola_mES_a2i_3_17.counts	1.11296503687699	ola_mES_a2i_3_17.counts
ola_mES_a2i_3_18.counts	1.0374510731243	ola_mES_a2i_3_18.counts
ola_mES_a2i_3_2.counts	1.21126860771006	ola_mES_a2i_3_2.counts
ola_mES_a2i_3_20.counts	1.24649339612115	ola_mES_a2i_3_20.counts
ola_mES_a2i_3_21.counts	1.12874235361556	ola_mES_a2i_3_21.counts
ola_mES_a2i_3_22.counts	1.35147394055671	ola_mES_a2i_3_22.counts
ola_mES_a2i_3_24.counts	1.23054379792661	ola_mES_a2i_3_24.counts
ola_mES_a2i_3_25.counts	1.6657035308066	ola_mES_a2i_3_25.counts
ola_mES_a2i_3_26.counts	1.31805655183386	ola_mES_a2i_3_26.counts
ola_mES_a2i_3_28.counts	1.26219124089415	ola_mES_a2i_3_28.counts
ola_mES_a2i_3_29.counts	1.34544735590943	ola_mES_a2i_3_29.counts
ola_mES_a2i_3_3.counts	1.26799588027098	ola_mES_a2i_3_3.counts
ola_mES_a2i_3_30.counts	1.09735764193059	ola_mES_a2i_3_30.counts
ola_mES_a2i_3_31.counts	1.31092754025686	ola_mES_a2i_3_31.counts
ola_mES_a2i_3_33.counts	1.1008775147218	ola_mES_a2i_3_33.counts
ola_mES_a2i_3_34.counts	1.17127562808836	ola_mES_a2i_3_34.counts
ola_mES_a2i_3_37.counts	1.09468422043197	ola_mES_a2i_3_37.counts
ola_mES_a2i_3_38.counts	1.92705943641789	ola_mES_a2i_3_38.counts
ola_mES_a2i_3_39.counts	1.36853626940433	ola_mES_a2i_3_39.counts
ola_mES_a2i_3_4.counts	1.33001813121773	ola_mES_a2i_3_4.counts
ola_mES_a2i_3_40.counts	1.10706941559992	ola_mES_a2i_3_40.counts
ola_mES_a2i_3_41.counts	1.07232171823975	ola_mES_a2i_3_41.counts
ola_mES_a2i_3_42.counts	1.22448856710909	ola_mES_a2i_3_42.counts
ola_mES_a2i_3_44.counts	1.12634903883457	ola_mES_a2i_3_44.counts
