	batch	cell
ola_mES_a2i_2_68.counts	1.62466409180527	ola_mES_a2i_2_68.counts
ola_mES_a2i_2_69.counts	1.83744718601809	ola_mES_a2i_2_69.counts
ola_mES_a2i_2_7.counts	1.14998952607268	ola_mES_a2i_2_7.counts
ola_mES_a2i_2_70.counts	1.17388763813891	ola_mES_a2i_2_70.counts
ola_mES_a2i_2_71.counts	1.38249209749268	ola_mES_a2i_2_71.counts
ola_mES_a2i_2_72.counts	1.28193298058981	ola_mES_a2i_2_72.counts
ola_mES_a2i_2_73.counts	1.5026192809189	ola_mES_a2i_2_73.counts
ola_mES_a2i_2_74.counts	1.30949852496841	ola_mES_a2i_2_74.counts
ola_mES_a2i_2_75.counts	1.99842630570306	ola_mES_a2i_2_75.counts
ola_mES_a2i_2_76.counts	1.17666870958731	ola_mES_a2i_2_76.counts
ola_mES_a2i_2_77.counts	1.31607765703461	ola_mES_a2i_2_77.counts
ola_mES_a2i_2_78.counts	1.18287235597442	ola_mES_a2i_2_78.counts
ola_mES_a2i_2_8.counts	1.98403010549832	ola_mES_a2i_2_8.counts
ola_mES_a2i_2_80.counts	1.92980564679145	ola_mES_a2i_2_80.counts
ola_mES_a2i_2_81.counts	1.99981738804349	ola_mES_a2i_2_81.counts
ola_mES_a2i_2_82.counts	1.99994224476709	ola_mES_a2i_2_82.counts
ola_mES_a2i_2_83.counts	1.70955021968385	ola_mES_a2i_2_83.counts
ola_mES_a2i_2_84.counts	1.78041131832285	ola_mES_a2i_2_84.counts
ola_mES_a2i_2_86.counts	1.84791106790526	ola_mES_a2i_2_86.counts
ola_mES_a2i_2_87.counts	1.99209968159409	ola_mES_a2i_2_87.counts
ola_mES_a2i_2_88.counts	1.93116404487502	ola_mES_a2i_2_88.counts
ola_mES_a2i_2_89.counts	1.38213285420368	ola_mES_a2i_2_89.counts
ola_mES_a2i_2_9.counts	1.59772102224759	ola_mES_a2i_2_9.counts
ola_mES_a2i_2_90.counts	1.72395169195455	ola_mES_a2i_2_90.counts
ola_mES_a2i_2_91.counts	1.97734037413174	ola_mES_a2i_2_91.counts
ola_mES_a2i_2_92.counts	1.22224922087123	ola_mES_a2i_2_92.counts
ola_mES_a2i_2_93.counts	1.20085870008169	ola_mES_a2i_2_93.counts
ola_mES_a2i_2_94.counts	1.33487990537011	ola_mES_a2i_2_94.counts
ola_mES_a2i_2_95.counts	1.16292526661662	ola_mES_a2i_2_95.counts
ola_mES_a2i_2_96.counts	1.14481952216748	ola_mES_a2i_2_96.counts
ola_mES_a2i_3_10.counts	1.9004450673582	ola_mES_a2i_3_10.counts
ola_mES_a2i_3_11.counts	1.36050643768293	ola_mES_a2i_3_11.counts
ola_mES_a2i_3_13.counts	1.55836164607133	ola_mES_a2i_3_13.counts
ola_mES_a2i_3_16.counts	1.72733428979665	ola_mES_a2i_3_16.counts
ola_mES_a2i_3_17.counts	1.52371876364102	ola_mES_a2i_3_17.counts
ola_mES_a2i_3_18.counts	1.98745156744942	ola_mES_a2i_3_18.counts
ola_mES_a2i_3_2.counts	1.63108571944117	ola_mES_a2i_3_2.counts
