	batch	cell
ola_mES_lif_2_19.counts	1.10146445340569	ola_mES_lif_2_19.counts
ola_mES_lif_2_2.counts	1.28588590465148	ola_mES_lif_2_2.counts
ola_mES_lif_2_20.counts	1.11256624411358	ola_mES_lif_2_20.counts
ola_mES_lif_2_21.counts	1.04900742018008	ola_mES_lif_2_21.counts
ola_mES_lif_2_23.counts	1.42134817113781	ola_mES_lif_2_23.counts
ola_mES_lif_2_25.counts	1.1284024348798	ola_mES_lif_2_25.counts
ola_mES_lif_2_26.counts	1.13558293682349	ola_mES_lif_2_26.counts
ola_mES_lif_2_27.counts	1.32196263705625	ola_mES_lif_2_27.counts
ola_mES_lif_2_28.counts	1.09154906301533	ola_mES_lif_2_28.counts
ola_mES_lif_2_29.counts	1.07792740574144	ola_mES_lif_2_29.counts
ola_mES_lif_2_3.counts	1.1872986009371	ola_mES_lif_2_3.counts
ola_mES_lif_2_30.counts	1.61299817319036	ola_mES_lif_2_30.counts
ola_mES_lif_2_31.counts	1.17488611543845	ola_mES_lif_2_31.counts
ola_mES_lif_2_32.counts	1.1521312809807	ola_mES_lif_2_32.counts
ola_mES_lif_2_33.counts	1.04972399209941	ola_mES_lif_2_33.counts
ola_mES_lif_2_34.counts	1.33045521782377	ola_mES_lif_2_34.counts
ola_mES_lif_2_35.counts	1.29565216006257	ola_mES_lif_2_35.counts
ola_mES_lif_2_36.counts	1.65459301629856	ola_mES_lif_2_36.counts
ola_mES_lif_2_37.counts	1.23584275835344	ola_mES_lif_2_37.counts
ola_mES_lif_2_38.counts	1.17557316564003	ola_mES_lif_2_38.counts
ola_mES_lif_2_39.counts	1.11065273642384	ola_mES_lif_2_39.counts
ola_mES_lif_2_4.counts	1.32379156912863	ola_mES_lif_2_4.counts
ola_mES_lif_2_40.counts	1.09113502504086	ola_mES_lif_2_40.counts
ola_mES_lif_2_41.counts	1.29310173821872	ola_mES_lif_2_41.counts
ola_mES_lif_2_42.counts	1.30673693120406	ola_mES_lif_2_42.counts
ola_mES_lif_2_43.counts	1.45217098368278	ola_mES_lif_2_43.counts
ola_mES_lif_2_44.counts	1.17952182291355	ola_mES_lif_2_44.counts
ola_mES_lif_2_45.counts	1.89368747177128	ola_mES_lif_2_45.counts
ola_mES_lif_2_46.counts	1.21756716170314	ola_mES_lif_2_46.counts
ola_mES_lif_2_47.counts	1.19369431819679	ola_mES_lif_2_47.counts
ola_mES_lif_2_48.counts	1.82974308224554	ola_mES_lif_2_48.counts
