	celltype	cell
ola_mES_a2i_2_78.counts	1.00092221180631	ola_mES_a2i_2_78.counts
ola_mES_a2i_2_8.counts	1.3693350408354	ola_mES_a2i_2_8.counts
ola_mES_a2i_2_80.counts	1.07191312555562	ola_mES_a2i_2_80.counts
ola_mES_a2i_2_81.counts	1.02468059284261	ola_mES_a2i_2_81.counts
ola_mES_a2i_2_82.counts	1.02102049974381	ola_mES_a2i_2_82.counts
ola_mES_a2i_2_83.counts	1.02647946344704	ola_mES_a2i_2_83.counts
ola_mES_a2i_2_84.counts	1.00274727218128	ola_mES_a2i_2_84.counts
ola_mES_a2i_2_86.counts	1.83796495984829	ola_mES_a2i_2_86.counts
ola_mES_a2i_2_87.counts	1.01460195833898	ola_mES_a2i_2_87.counts
ola_mES_a2i_2_88.counts	1.00366376641862	ola_mES_a2i_2_88.counts
ola_mES_a2i_2_89.counts	1.00927541790532	ola_mES_a2i_2_89.counts
ola_mES_a2i_2_9.counts	1.10550538804688	ola_mES_a2i_2_9.counts
ola_mES_a2i_2_90.counts	1.03534572080227	ola_mES_a2i_2_90.counts
ola_mES_a2i_2_91.counts	1.00213360098833	ola_mES_a2i_2_91.counts
ola_mES_a2i_2_92.counts	1.03645681568768	ola_mES_a2i_2_92.counts
ola_mES_a2i_2_93.counts	1.16057193884874	ola_mES_a2i_2_93.counts
ola_mES_a2i_2_94.counts	1.00073186958187	ola_mES_a2i_2_94.counts
ola_mES_a2i_2_95.counts	1.0015131691868	ola_mES_a2i_2_95.counts
ola_mES_a2i_2_96.counts	1.00760523928275	ola_mES_a2i_2_96.counts
ola_mES_a2i_3_10.counts	1.08010092711925	ola_mES_a2i_3_10.counts
ola_mES_a2i_3_11.counts	1.09094591782399	ola_mES_a2i_3_11.counts
ola_mES_a2i_3_13.counts	1.02860081206803	ola_mES_a2i_3_13.counts
ola_mES_a2i_3_16.counts	1.08584123875745	ola_mES_a2i_3_16.counts
ola_mES_a2i_3_17.counts	1.03100494882677	ola_mES_a2i_3_17.counts
ola_mES_a2i_3_18.counts	1.01024664098582	ola_mES_a2i_3_18.counts
ola_mES_a2i_3_2.counts	1.01157683677998	ola_mES_a2i_3_2.counts
ola_mES_a2i_3_20.counts	1.00877496685082	ola_mES_a2i_3_20.counts
ola_mES_a2i_3_21.counts	1.00767104533274	ola_mES_a2i_3_21.counts
ola_mES_a2i_3_22.counts	1.06973769568845	ola_mES_a2i_3_22.counts
ola_mES_a2i_3_24.counts	1.0215320124895	ola_mES_a2i_3_24.counts
ola_mES_a2i_3_25.counts	1.03276467994704	ola_mES_a2i_3_25.counts
ola_mES_a2i_3_26.counts	1.08291749765045	ola_mES_a2i_3_26.counts
ola_mES_a2i_3_28.counts	1.03168107357241	ola_mES_a2i_3_28.counts
ola_mES_a2i_3_29.counts	1.07175856531999	ola_mES_a2i_3_29.counts
ola_mES_a2i_3_3.counts	1.03375428502018	ola_mES_a2i_3_3.counts
ola_mES_a2i_3_30.counts	1.01797011412684	ola_mES_a2i_3_30.counts
ola_mES_a2i_3_31.counts	1.01781684194144	ola_mES_a2i_3_31.counts
ola_mES_a2i_3_33.counts	1.006951995429	ola_mES_a2i_3_33.counts
ola_mES_a2i_3_34.counts	1.05897158645936	ola_mES_a2i_3_34.counts
ola_mES_a2i_3_37.counts	1.00983217735085	ola_mES_a2i_3_37.counts
ola_mES_a2i_3_38.counts	1.08442128656838	ola_mES_a2i_3_38.counts
ola_mES_a2i_3_39.counts	1.27009857677791	ola_mES_a2i_3_39.counts
ola_mES_a2i_3_4.counts	1.02545731041064	ola_mES_a2i_3_4.counts
ola_mES_a2i_3_40.counts	1.05777293812933	ola_mES_a2i_3_40.counts
ola_mES_a2i_3_41.counts	1.03692355165625	ola_mES_a2i_3_41.counts
ola_mES_a2i_3_42.counts	1.04155738907519	ola_mES_a2i_3_42.counts
ola_mES_a2i_3_44.counts	1.08063106975727	ola_mES_a2i_3_44.counts
ola_mES_a2i_3_45.counts	1.04795377482376	ola_mES_a2i_3_45.counts
ola_mES_a2i_3_47.counts	1.1374646831762	ola_mES_a2i_3_47.counts
ola_mES_a2i_3_49.counts	1.02721130612679	ola_mES_a2i_3_49.counts
ola_mES_a2i_3_50.counts	1.03090244987552	ola_mES_a2i_3_50.counts
ola_mES_a2i_3_52.counts	1.0598887032492	ola_mES_a2i_3_52.counts
ola_mES_a2i_3_54.counts	1.60158836055847	ola_mES_a2i_3_54.counts
ola_mES_a2i_3_56.counts	1.0037480056218	ola_mES_a2i_3_56.counts
ola_mES_a2i_3_58.counts	1.02568956447389	ola_mES_a2i_3_58.counts
ola_mES_a2i_3_59.counts	1.05190399465876	ola_mES_a2i_3_59.counts
