	batch	cell
ola_mES_a2i_3_90.counts	1.07767015208791	ola_mES_a2i_3_90.counts
ola_mES_a2i_3_91.counts	1.39813882457155	ola_mES_a2i_3_91.counts
ola_mES_a2i_3_92.counts	1.22794071505803	ola_mES_a2i_3_92.counts
ola_mES_a2i_3_94.counts	1.1498170997579	ola_mES_a2i_3_94.counts
ola_mES_a2i_3_96.counts	1.24119139009603	ola_mES_a2i_3_96.counts
ola_mES_lif_2_1.counts	1.07181044074439	ola_mES_lif_2_1.counts
ola_mES_lif_2_10.counts	1.12381426569267	ola_mES_lif_2_10.counts
ola_mES_lif_2_11.counts	1.06961724100216	ola_mES_lif_2_11.counts
ola_mES_lif_2_12.counts	1.98220141444915	ola_mES_lif_2_12.counts
ola_mES_lif_2_13.counts	1.06680134274695	ola_mES_lif_2_13.counts
ola_mES_lif_2_14.counts	1.27324461094952	ola_mES_lif_2_14.counts
ola_mES_lif_2_15.counts	1.12937851168854	ola_mES_lif_2_15.counts
ola_mES_lif_2_16.counts	1.11747462391397	ola_mES_lif_2_16.counts
ola_mES_lif_2_17.counts	1.37892750792865	ola_mES_lif_2_17.counts
ola_mES_lif_2_18.counts	1.13072029794769	ola_mES_lif_2_18.counts
ola_mES_lif_2_19.counts	1.10261749088605	ola_mES_lif_2_19.counts
ola_mES_lif_2_2.counts	1.2280866698043	ola_mES_lif_2_2.counts
ola_mES_lif_2_20.counts	1.1662628394039	ola_mES_lif_2_20.counts
ola_mES_lif_2_21.counts	1.14770627417639	ola_mES_lif_2_21.counts
ola_mES_lif_2_23.counts	1.14097921877416	ola_mES_lif_2_23.counts
ola_mES_lif_2_25.counts	1.09535807705696	ola_mES_lif_2_25.counts
ola_mES_lif_2_26.counts	1.14921441745165	ola_mES_lif_2_26.counts
ola_mES_lif_2_27.counts	1.36844601416236	ola_mES_lif_2_27.counts
ola_mES_lif_2_28.counts	1.08890327491637	ola_mES_lif_2_28.counts
ola_mES_lif_2_29.counts	1.13554927719372	ola_mES_lif_2_29.counts
ola_mES_lif_2_3.counts	1.2565764419187	ola_mES_lif_2_3.counts
ola_mES_lif_2_30.counts	1.99479590523385	ola_mES_lif_2_30.counts
ola_mES_lif_2_31.counts	1.21602046884659	ola_mES_lif_2_31.counts
ola_mES_lif_2_32.counts	1.15145108555139	ola_mES_lif_2_32.counts
ola_mES_lif_2_33.counts	1.13558430414738	ola_mES_lif_2_33.counts
ola_mES_lif_2_34.counts	1.77128284091444	ola_mES_lif_2_34.counts
ola_mES_lif_2_35.counts	1.32239801747092	ola_mES_lif_2_35.counts
ola_mES_lif_2_36.counts	1.650371661456	ola_mES_lif_2_36.counts
ola_mES_lif_2_37.counts	1.13435614758193	ola_mES_lif_2_37.counts
ola_mES_lif_2_38.counts	1.11039548281866	ola_mES_lif_2_38.counts
ola_mES_lif_2_39.counts	1.07276550949651	ola_mES_lif_2_39.counts
ola_mES_lif_2_4.counts	1.12821968949967	ola_mES_lif_2_4.counts
ola_mES_lif_2_40.counts	1.11368285110914	ola_mES_lif_2_40.counts
ola_mES_lif_2_41.counts	1.2784286723601	ola_mES_lif_2_41.counts
ola_mES_lif_2_42.counts	1.28384869574567	ola_mES_lif_2_42.counts
ola_mES_lif_2_43.counts	1.40072930212942	ola_mES_lif_2_43.counts
