	batch	cell
ola_mES_a2i_2_87.counts	1.63207501203071	ola_mES_a2i_2_87.counts
ola_mES_a2i_2_88.counts	1.96477434604785	ola_mES_a2i_2_88.counts
ola_mES_a2i_2_89.counts	1.29351699452493	ola_mES_a2i_2_89.counts
ola_mES_a2i_2_9.counts	1.86352496197981	ola_mES_a2i_2_9.counts
ola_mES_a2i_2_90.counts	1.82077524528552	ola_mES_a2i_2_90.counts
ola_mES_a2i_2_91.counts	1.19101192234807	ola_mES_a2i_2_91.counts
ola_mES_a2i_2_92.counts	1.29919751367602	ola_mES_a2i_2_92.counts
ola_mES_a2i_2_93.counts	1.31356983079697	ola_mES_a2i_2_93.counts
ola_mES_a2i_2_94.counts	1.50625571031324	ola_mES_a2i_2_94.counts
ola_mES_a2i_2_95.counts	1.16814499129298	ola_mES_a2i_2_95.counts
ola_mES_a2i_2_96.counts	1.20260523719881	ola_mES_a2i_2_96.counts
ola_mES_a2i_3_10.counts	1.66862963342699	ola_mES_a2i_3_10.counts
ola_mES_a2i_3_11.counts	1.98031870421284	ola_mES_a2i_3_11.counts
ola_mES_a2i_3_13.counts	1.88056392652478	ola_mES_a2i_3_13.counts
ola_mES_a2i_3_16.counts	1.52309519562286	ola_mES_a2i_3_16.counts
ola_mES_a2i_3_17.counts	1.80385246618573	ola_mES_a2i_3_17.counts
ola_mES_a2i_3_18.counts	1.69364260260365	ola_mES_a2i_3_18.counts
ola_mES_a2i_3_2.counts	1.79855015536041	ola_mES_a2i_3_2.counts
ola_mES_a2i_3_20.counts	1.72542675981918	ola_mES_a2i_3_20.counts
ola_mES_a2i_3_21.counts	1.58316945604646	ola_mES_a2i_3_21.counts
ola_mES_a2i_3_22.counts	1.49738039898333	ola_mES_a2i_3_22.counts
ola_mES_a2i_3_24.counts	1.99725308321306	ola_mES_a2i_3_24.counts
ola_mES_a2i_3_25.counts	1.51117446697026	ola_mES_a2i_3_25.counts
ola_mES_a2i_3_26.counts	1.5088270970778	ola_mES_a2i_3_26.counts
ola_mES_a2i_3_28.counts	1.46716625933585	ola_mES_a2i_3_28.counts
ola_mES_a2i_3_29.counts	1.45466476031765	ola_mES_a2i_3_29.counts
ola_mES_a2i_3_3.counts	1.71004933452257	ola_mES_a2i_3_3.counts
ola_mES_a2i_3_30.counts	1.93562874156505	ola_mES_a2i_3_30.counts
ola_mES_a2i_3_31.counts	1.99634482143968	ola_mES_a2i_3_31.counts
ola_mES_a2i_3_33.counts	1.54150809649717	ola_mES_a2i_3_33.counts
ola_mES_a2i_3_34.counts	1.45140447252204	ola_mES_a2i_3_34.counts
ola_mES_a2i_3_37.counts	1.84884984770906	ola_mES_a2i_3_37.counts
ola_mES_a2i_3_38.counts	1.45432862448637	ola_mES_a2i_3_38.counts
ola_mES_a2i_3_39.counts	1.88731914924253	ola_mES_a2i_3_39.counts
ola_mES_a2i_3_4.counts	1.57935050976101	ola_mES_a2i_3_4.counts
ola_mES_a2i_3_40.counts	1.42944248520249	ola_mES_a2i_3_40.counts
ola_mES_a2i_3_41.counts	1.48262792017788	ola_mES_a2i_3_41.counts
ola_mES_a2i_3_42.counts	1.82529714822888	ola_mES_a2i_3_42.counts
ola_mES_a2i_3_44.counts	1.58890537453144	ola_mES_a2i_3_44.counts
ola_mES_a2i_3_45.counts	1.73015966851941	ola_mES_a2i_3_45.counts
ola_mES_a2i_3_47.counts	1.98361402444471	ola_mES_a2i_3_47.counts
ola_mES_a2i_3_49.counts	1.32359023795638	ola_mES_a2i_3_49.counts
ola_mES_a2i_3_50.counts	1.90535936037897	ola_mES_a2i_3_50.counts
ola_mES_a2i_3_52.counts	1.9291524242779	ola_mES_a2i_3_52.counts
ola_mES_a2i_3_54.counts	1.6842233759204	ola_mES_a2i_3_54.counts
ola_mES_a2i_3_56.counts	1.89677202432386	ola_mES_a2i_3_56.counts
ola_mES_a2i_3_58.counts	1.99953173636245	ola_mES_a2i_3_58.counts
ola_mES_a2i_3_59.counts	1.47898714002109	ola_mES_a2i_3_59.counts
ola_mES_a2i_3_6.counts	1.39685226003961	ola_mES_a2i_3_6.counts
ola_mES_a2i_3_62.counts	1.65868788696035	ola_mES_a2i_3_62.counts
ola_mES_a2i_3_64.counts	1.78661193487624	ola_mES_a2i_3_64.counts
ola_mES_a2i_3_65.counts	1.83626524634212	ola_mES_a2i_3_65.counts
ola_mES_a2i_3_66.counts	1.9028034062317	ola_mES_a2i_3_66.counts
ola_mES_a2i_3_67.counts	1.98854146918455	ola_mES_a2i_3_67.counts
ola_mES_a2i_3_68.counts	1.90861750984707	ola_mES_a2i_3_68.counts
ola_mES_a2i_3_69.counts	1.43847408647204	ola_mES_a2i_3_69.counts
ola_mES_a2i_3_7.counts	1.96839584462286	ola_mES_a2i_3_7.counts
ola_mES_a2i_3_71.counts	1.46447225318206	ola_mES_a2i_3_71.counts
ola_mES_a2i_3_73.counts	1.95262708584896	ola_mES_a2i_3_73.counts
ola_mES_a2i_3_75.counts	1.97924234818621	ola_mES_a2i_3_75.counts
ola_mES_a2i_3_76.counts	1.99875039500635	ola_mES_a2i_3_76.counts
ola_mES_a2i_3_77.counts	1.68849657202472	ola_mES_a2i_3_77.counts
ola_mES_a2i_3_8.counts	1.42700434762595	ola_mES_a2i_3_8.counts
ola_mES_a2i_3_80.counts	1.7497785069094	ola_mES_a2i_3_80.counts
ola_mES_a2i_3_81.counts	1.90993775279141	ola_mES_a2i_3_81.counts
ola_mES_a2i_3_82.counts	1.40830884015863	ola_mES_a2i_3_82.counts
ola_mES_a2i_3_83.counts	1.8650853721082	ola_mES_a2i_3_83.counts
ola_mES_a2i_3_84.counts	1.6597878208169	ola_mES_a2i_3_84.counts
ola_mES_a2i_3_85.counts	1.54534967976829	ola_mES_a2i_3_85.counts
ola_mES_a2i_3_86.counts	1.57255329479716	ola_mES_a2i_3_86.counts
ola_mES_a2i_3_89.counts	1.48876717686442	ola_mES_a2i_3_89.counts
ola_mES_a2i_3_9.counts	1.62516327131313	ola_mES_a2i_3_9.counts
ola_mES_a2i_3_90.counts	1.99912449316898	ola_mES_a2i_3_90.counts
ola_mES_a2i_3_91.counts	1.3900904340235	ola_mES_a2i_3_91.counts
ola_mES_a2i_3_92.counts	1.93979251528606	ola_mES_a2i_3_92.counts
ola_mES_a2i_3_94.counts	1.45963661784573	ola_mES_a2i_3_94.counts
ola_mES_a2i_3_96.counts	1.98910069371024	ola_mES_a2i_3_96.counts
ola_mES_lif_2_1.counts	1.08823439080468	ola_mES_lif_2_1.counts
ola_mES_lif_2_10.counts	1.30326489209256	ola_mES_lif_2_10.counts
ola_mES_lif_2_11.counts	1.22516568282727	ola_mES_lif_2_11.counts
ola_mES_lif_2_12.counts	1.92906846664746	ola_mES_lif_2_12.counts
ola_mES_lif_2_13.counts	1.06832653926955	ola_mES_lif_2_13.counts
ola_mES_lif_2_14.counts	1.26197084126912	ola_mES_lif_2_14.counts
ola_mES_lif_2_15.counts	1.07106595715908	ola_mES_lif_2_15.counts
ola_mES_lif_2_16.counts	1.13581683432532	ola_mES_lif_2_16.counts
ola_mES_lif_2_17.counts	1.56285052366043	ola_mES_lif_2_17.counts
ola_mES_lif_2_18.counts	1.3126939507091	ola_mES_lif_2_18.counts
ola_mES_lif_2_19.counts	1.13765309285122	ola_mES_lif_2_19.counts
ola_mES_lif_2_2.counts	1.2802276253108	ola_mES_lif_2_2.counts
ola_mES_lif_2_20.counts	1.14606439285923	ola_mES_lif_2_20.counts
ola_mES_lif_2_21.counts	1.07170595898069	ola_mES_lif_2_21.counts
ola_mES_lif_2_23.counts	1.52442740054827	ola_mES_lif_2_23.counts
ola_mES_lif_2_25.counts	1.17711818392515	ola_mES_lif_2_25.counts
ola_mES_lif_2_26.counts	1.17901333886115	ola_mES_lif_2_26.counts
ola_mES_lif_2_27.counts	1.44466501618088	ola_mES_lif_2_27.counts
ola_mES_lif_2_28.counts	1.14686301370159	ola_mES_lif_2_28.counts
ola_mES_lif_2_29.counts	1.12725194840979	ola_mES_lif_2_29.counts
ola_mES_lif_2_3.counts	1.24212338863803	ola_mES_lif_2_3.counts
ola_mES_lif_2_30.counts	1.77758150737225	ola_mES_lif_2_30.counts
ola_mES_lif_2_31.counts	1.28278223374354	ola_mES_lif_2_31.counts
ola_mES_lif_2_32.counts	1.22651802116861	ola_mES_lif_2_32.counts
ola_mES_lif_2_33.counts	1.08051968124874	ola_mES_lif_2_33.counts
ola_mES_lif_2_34.counts	1.64734499079775	ola_mES_lif_2_34.counts
ola_mES_lif_2_35.counts	1.3785980482575	ola_mES_lif_2_35.counts
ola_mES_lif_2_36.counts	1.89280490116999	ola_mES_lif_2_36.counts
ola_mES_lif_2_37.counts	1.38197843157671	ola_mES_lif_2_37.counts
ola_mES_lif_2_38.counts	1.26720425387521	ola_mES_lif_2_38.counts
ola_mES_lif_2_39.counts	1.16284321744734	ola_mES_lif_2_39.counts
ola_mES_lif_2_4.counts	1.42967651354304	ola_mES_lif_2_4.counts
ola_mES_lif_2_40.counts	1.16249515362365	ola_mES_lif_2_40.counts
ola_mES_lif_2_41.counts	1.45057819818527	ola_mES_lif_2_41.counts
ola_mES_lif_2_42.counts	1.40365398379368	ola_mES_lif_2_42.counts
ola_mES_lif_2_43.counts	1.59756502306537	ola_mES_lif_2_43.counts
ola_mES_lif_2_44.counts	1.2914574641994	ola_mES_lif_2_44.counts
ola_mES_lif_2_45.counts	1.99182492064175	ola_mES_lif_2_45.counts
ola_mES_lif_2_46.counts	1.25221178612842	ola_mES_lif_2_46.counts
ola_mES_lif_2_47.counts	1.31645071307826	ola_mES_lif_2_47.counts
ola_mES_lif_2_48.counts	1.99444114789268	ola_mES_lif_2_48.counts
