	batch	cell
ola_mES_a2i_2_72.counts	1.1183100476465	ola_mES_a2i_2_72.counts
ola_mES_a2i_2_73.counts	1.31130104146123	ola_mES_a2i_2_73.counts
ola_mES_a2i_2_74.counts	1.24584492065437	ola_mES_a2i_2_74.counts
ola_mES_a2i_2_75.counts	1.09919572265378	ola_mES_a2i_2_75.counts
ola_mES_a2i_2_76.counts	1.91209970735917	ola_mES_a2i_2_76.counts
ola_mES_a2i_2_77.counts	1.67419421927199	ola_mES_a2i_2_77.counts
ola_mES_a2i_2_78.counts	1.41880195685721	ola_mES_a2i_2_78.counts
ola_mES_a2i_2_8.counts	1.99924973986374	ola_mES_a2i_2_8.counts
ola_mES_a2i_2_80.counts	1.47712487534209	ola_mES_a2i_2_80.counts
ola_mES_a2i_2_81.counts	1.33362953817653	ola_mES_a2i_2_81.counts
ola_mES_a2i_2_82.counts	1.31706888296091	ola_mES_a2i_2_82.counts
ola_mES_a2i_2_83.counts	1.20886636799512	ola_mES_a2i_2_83.counts
ola_mES_a2i_2_84.counts	1.32946418236993	ola_mES_a2i_2_84.counts
ola_mES_a2i_2_86.counts	1.08242983299348	ola_mES_a2i_2_86.counts
ola_mES_a2i_2_87.counts	1.56015916984922	ola_mES_a2i_2_87.counts
ola_mES_a2i_2_88.counts	1.53100334831378	ola_mES_a2i_2_88.counts
ola_mES_a2i_2_89.counts	1.47996066316614	ola_mES_a2i_2_89.counts
ola_mES_a2i_2_9.counts	1.1327196661378	ola_mES_a2i_2_9.counts
ola_mES_a2i_2_90.counts	1.37552979213581	ola_mES_a2i_2_90.counts
ola_mES_a2i_2_91.counts	1.98936509098735	ola_mES_a2i_2_91.counts
ola_mES_a2i_2_92.counts	1.14443174919939	ola_mES_a2i_2_92.counts
ola_mES_a2i_2_93.counts	1.23462319034583	ola_mES_a2i_2_93.counts
ola_mES_a2i_2_94.counts	1.62379182012215	ola_mES_a2i_2_94.counts
ola_mES_a2i_2_95.counts	1.38570598758366	ola_mES_a2i_2_95.counts
ola_mES_a2i_2_96.counts	1.19681773288386	ola_mES_a2i_2_96.counts
ola_mES_a2i_3_10.counts	1.1825757242442	ola_mES_a2i_3_10.counts
ola_mES_a2i_3_11.counts	1.12435468323425	ola_mES_a2i_3_11.counts
ola_mES_a2i_3_13.counts	1.21564527627556	ola_mES_a2i_3_13.counts
