	batch	cell
ola_mES_a2i_2_41.counts	1.98569705804133	ola_mES_a2i_2_41.counts
ola_mES_a2i_2_42.counts	1.71493964899746	ola_mES_a2i_2_42.counts
ola_mES_a2i_2_43.counts	1.40796082836032	ola_mES_a2i_2_43.counts
ola_mES_a2i_2_44.counts	1.6386035052742	ola_mES_a2i_2_44.counts
ola_mES_a2i_2_45.counts	1.39788884330814	ola_mES_a2i_2_45.counts
ola_mES_a2i_2_46.counts	1.94117495283655	ola_mES_a2i_2_46.counts
ola_mES_a2i_2_47.counts	1.98480179802249	ola_mES_a2i_2_47.counts
ola_mES_a2i_2_48.counts	1.29766810426385	ola_mES_a2i_2_48.counts
ola_mES_a2i_2_49.counts	1.6310406458515	ola_mES_a2i_2_49.counts
ola_mES_a2i_2_5.counts	1.89950941105239	ola_mES_a2i_2_5.counts
ola_mES_a2i_2_50.counts	1.89910964180505	ola_mES_a2i_2_50.counts
ola_mES_a2i_2_51.counts	1.53452773869333	ola_mES_a2i_2_51.counts
ola_mES_a2i_2_52.counts	1.26163738366475	ola_mES_a2i_2_52.counts
ola_mES_a2i_2_53.counts	1.31384303633208	ola_mES_a2i_2_53.counts
ola_mES_a2i_2_54.counts	1.96254186666012	ola_mES_a2i_2_54.counts
ola_mES_a2i_2_55.counts	1.57533633653876	ola_mES_a2i_2_55.counts
ola_mES_a2i_2_56.counts	1.30043399570382	ola_mES_a2i_2_56.counts
ola_mES_a2i_2_57.counts	1.97366206180858	ola_mES_a2i_2_57.counts
ola_mES_a2i_2_59.counts	1.81373942901538	ola_mES_a2i_2_59.counts
ola_mES_a2i_2_6.counts	1.29535289902814	ola_mES_a2i_2_6.counts
ola_mES_a2i_2_60.counts	1.31082216476267	ola_mES_a2i_2_60.counts
ola_mES_a2i_2_61.counts	1.30809766975906	ola_mES_a2i_2_61.counts
ola_mES_a2i_2_62.counts	1.82070178946056	ola_mES_a2i_2_62.counts
ola_mES_a2i_2_63.counts	1.42682375629268	ola_mES_a2i_2_63.counts
ola_mES_a2i_2_64.counts	1.87878020279187	ola_mES_a2i_2_64.counts
ola_mES_a2i_2_65.counts	1.44992555421242	ola_mES_a2i_2_65.counts
ola_mES_a2i_2_66.counts	1.96595100366412	ola_mES_a2i_2_66.counts
ola_mES_a2i_2_67.counts	1.50966271919514	ola_mES_a2i_2_67.counts
ola_mES_a2i_2_68.counts	1.90043844771848	ola_mES_a2i_2_68.counts
ola_mES_a2i_2_69.counts	1.80014708290227	ola_mES_a2i_2_69.counts
ola_mES_a2i_2_7.counts	1.21468282401211	ola_mES_a2i_2_7.counts
ola_mES_a2i_2_70.counts	1.29707633711203	ola_mES_a2i_2_70.counts
ola_mES_a2i_2_71.counts	1.96086983098541	ola_mES_a2i_2_71.counts
ola_mES_a2i_2_72.counts	1.45036403029834	ola_mES_a2i_2_72.counts
ola_mES_a2i_2_73.counts	1.9819006965003	ola_mES_a2i_2_73.counts
ola_mES_a2i_2_74.counts	1.71330119041472	ola_mES_a2i_2_74.counts
ola_mES_a2i_2_75.counts	1.95026096479483	ola_mES_a2i_2_75.counts
ola_mES_a2i_2_76.counts	1.33831323511192	ola_mES_a2i_2_76.counts
ola_mES_a2i_2_77.counts	1.27349631671402	ola_mES_a2i_2_77.counts
ola_mES_a2i_2_78.counts	1.35678078647814	ola_mES_a2i_2_78.counts
ola_mES_a2i_2_8.counts	1.43294994458408	ola_mES_a2i_2_8.counts
ola_mES_a2i_2_80.counts	1.99830443484889	ola_mES_a2i_2_80.counts
ola_mES_a2i_2_81.counts	1.9034224915567	ola_mES_a2i_2_81.counts
ola_mES_a2i_2_82.counts	1.73400017978509	ola_mES_a2i_2_82.counts
ola_mES_a2i_2_83.counts	1.84060115912661	ola_mES_a2i_2_83.counts
ola_mES_a2i_2_84.counts	1.5483139104436	ola_mES_a2i_2_84.counts
ola_mES_a2i_2_86.counts	1.32590939597638	ola_mES_a2i_2_86.counts
ola_mES_a2i_2_87.counts	1.98792037259193	ola_mES_a2i_2_87.counts
ola_mES_a2i_2_88.counts	1.80792124021887	ola_mES_a2i_2_88.counts
ola_mES_a2i_2_89.counts	1.33826696430034	ola_mES_a2i_2_89.counts
ola_mES_a2i_2_9.counts	1.91128981636383	ola_mES_a2i_2_9.counts
ola_mES_a2i_2_90.counts	1.85183798099829	ola_mES_a2i_2_90.counts
ola_mES_a2i_2_91.counts	1.68366738719451	ola_mES_a2i_2_91.counts
ola_mES_a2i_2_92.counts	1.4329304238154	ola_mES_a2i_2_92.counts
ola_mES_a2i_2_93.counts	1.25750628078957	ola_mES_a2i_2_93.counts
ola_mES_a2i_2_94.counts	1.95570502305008	ola_mES_a2i_2_94.counts
ola_mES_a2i_2_95.counts	1.28077389596432	ola_mES_a2i_2_95.counts
ola_mES_a2i_2_96.counts	1.5772145491821	ola_mES_a2i_2_96.counts
ola_mES_a2i_3_10.counts	1.9991911346065	ola_mES_a2i_3_10.counts
ola_mES_a2i_3_11.counts	1.26006821415229	ola_mES_a2i_3_11.counts
ola_mES_a2i_3_13.counts	1.98849533306083	ola_mES_a2i_3_13.counts
ola_mES_a2i_3_16.counts	1.54415635990235	ola_mES_a2i_3_16.counts
ola_mES_a2i_3_17.counts	1.9731267988438	ola_mES_a2i_3_17.counts
ola_mES_a2i_3_18.counts	1.98329881046456	ola_mES_a2i_3_18.counts
ola_mES_a2i_3_2.counts	1.99868860458378	ola_mES_a2i_3_2.counts
ola_mES_a2i_3_20.counts	1.94128186825349	ola_mES_a2i_3_20.counts
ola_mES_a2i_3_21.counts	1.97253790417283	ola_mES_a2i_3_21.counts
ola_mES_a2i_3_22.counts	1.78485706526392	ola_mES_a2i_3_22.counts
ola_mES_a2i_3_24.counts	1.9625973097427	ola_mES_a2i_3_24.counts
ola_mES_a2i_3_25.counts	1.71673581627265	ola_mES_a2i_3_25.counts
ola_mES_a2i_3_26.counts	1.62404463098297	ola_mES_a2i_3_26.counts
ola_mES_a2i_3_28.counts	1.63876392081601	ola_mES_a2i_3_28.counts
ola_mES_a2i_3_29.counts	1.56942560307357	ola_mES_a2i_3_29.counts
ola_mES_a2i_3_3.counts	1.85776493834668	ola_mES_a2i_3_3.counts
ola_mES_a2i_3_30.counts	1.98250304359693	ola_mES_a2i_3_30.counts
ola_mES_a2i_3_31.counts	1.99279517074395	ola_mES_a2i_3_31.counts
ola_mES_a2i_3_33.counts	1.99703590931322	ola_mES_a2i_3_33.counts
ola_mES_a2i_3_34.counts	1.46227012564084	ola_mES_a2i_3_34.counts
ola_mES_a2i_3_37.counts	1.73361331494396	ola_mES_a2i_3_37.counts
ola_mES_a2i_3_38.counts	1.82463947194567	ola_mES_a2i_3_38.counts
ola_mES_a2i_3_39.counts	1.79264085898628	ola_mES_a2i_3_39.counts
ola_mES_a2i_3_4.counts	1.95436106702407	ola_mES_a2i_3_4.counts
ola_mES_a2i_3_40.counts	1.51492247316217	ola_mES_a2i_3_40.counts
ola_mES_a2i_3_41.counts	1.6620981063389	ola_mES_a2i_3_41.counts
ola_mES_a2i_3_42.counts	1.77753051618098	ola_mES_a2i_3_42.counts
ola_mES_a2i_3_44.counts	1.76817288159699	ola_mES_a2i_3_44.counts
ola_mES_a2i_3_45.counts	1.93307935276723	ola_mES_a2i_3_45.counts
ola_mES_a2i_3_47.counts	1.86261123642371	ola_mES_a2i_3_47.counts
ola_mES_a2i_3_49.counts	1.84104619282568	ola_mES_a2i_3_49.counts
ola_mES_a2i_3_50.counts	1.87257365622917	ola_mES_a2i_3_50.counts
ola_mES_a2i_3_52.counts	1.95154616486625	ola_mES_a2i_3_52.counts
ola_mES_a2i_3_54.counts	1.90722439615191	ola_mES_a2i_3_54.counts
ola_mES_a2i_3_56.counts	1.94531403859886	ola_mES_a2i_3_56.counts
ola_mES_a2i_3_58.counts	1.31651782751715	ola_mES_a2i_3_58.counts
ola_mES_a2i_3_59.counts	1.5688226943547	ola_mES_a2i_3_59.counts
ola_mES_a2i_3_6.counts	1.43600856385725	ola_mES_a2i_3_6.counts
ola_mES_a2i_3_62.counts	1.99984629143519	ola_mES_a2i_3_62.counts
ola_mES_a2i_3_64.counts	1.98906932920547	ola_mES_a2i_3_64.counts
ola_mES_a2i_3_65.counts	1.52211353589648	ola_mES_a2i_3_65.counts
ola_mES_a2i_3_66.counts	1.98073802231634	ola_mES_a2i_3_66.counts
ola_mES_a2i_3_67.counts	1.98752255399461	ola_mES_a2i_3_67.counts
ola_mES_a2i_3_68.counts	1.99393460437451	ola_mES_a2i_3_68.counts
ola_mES_a2i_3_69.counts	1.88512291765674	ola_mES_a2i_3_69.counts
ola_mES_a2i_3_7.counts	1.89491949957127	ola_mES_a2i_3_7.counts
ola_mES_a2i_3_71.counts	1.49769160830537	ola_mES_a2i_3_71.counts
ola_mES_a2i_3_73.counts	1.93134828465683	ola_mES_a2i_3_73.counts
ola_mES_a2i_3_75.counts	1.97053757151431	ola_mES_a2i_3_75.counts
ola_mES_a2i_3_76.counts	1.87235887536148	ola_mES_a2i_3_76.counts
ola_mES_a2i_3_77.counts	1.90589647947044	ola_mES_a2i_3_77.counts
ola_mES_a2i_3_8.counts	1.64292506325711	ola_mES_a2i_3_8.counts
ola_mES_a2i_3_80.counts	1.52140022743289	ola_mES_a2i_3_80.counts
ola_mES_a2i_3_81.counts	1.23120409196992	ola_mES_a2i_3_81.counts
ola_mES_a2i_3_82.counts	1.6579944504299	ola_mES_a2i_3_82.counts
ola_mES_a2i_3_83.counts	1.74831654600165	ola_mES_a2i_3_83.counts
ola_mES_a2i_3_84.counts	1.97137553051198	ola_mES_a2i_3_84.counts
ola_mES_a2i_3_85.counts	1.99496639252632	ola_mES_a2i_3_85.counts
