	celltype	cell
ola_mES_a2i_2_15.counts	1.02343412801882	ola_mES_a2i_2_15.counts
ola_mES_a2i_2_16.counts	1.00657380919818	ola_mES_a2i_2_16.counts
ola_mES_a2i_2_17.counts	1.0036248522909	ola_mES_a2i_2_17.counts
ola_mES_a2i_2_18.counts	1.01005201036625	ola_mES_a2i_2_18.counts
ola_mES_a2i_2_19.counts	1.03079569145916	ola_mES_a2i_2_19.counts
ola_mES_a2i_2_2.counts	1.13183309142628	ola_mES_a2i_2_2.counts
ola_mES_a2i_2_20.counts	1.0042986465753	ola_mES_a2i_2_20.counts
ola_mES_a2i_2_21.counts	1.11832807385277	ola_mES_a2i_2_21.counts
ola_mES_a2i_2_22.counts	1.00282801254553	ola_mES_a2i_2_22.counts
ola_mES_a2i_2_23.counts	1.00973268927172	ola_mES_a2i_2_23.counts
ola_mES_a2i_2_24.counts	1.01068042192115	ola_mES_a2i_2_24.counts
ola_mES_a2i_2_25.counts	1.14149648813129	ola_mES_a2i_2_25.counts
ola_mES_a2i_2_26.counts	1.00582902809841	ola_mES_a2i_2_26.counts
ola_mES_a2i_2_27.counts	1.02220327797077	ola_mES_a2i_2_27.counts
ola_mES_a2i_2_28.counts	1.00606589701241	ola_mES_a2i_2_28.counts
ola_mES_a2i_2_29.counts	1.00473029755742	ola_mES_a2i_2_29.counts
ola_mES_a2i_2_3.counts	1.02934961753207	ola_mES_a2i_2_3.counts
ola_mES_a2i_2_30.counts	1.00830870750716	ola_mES_a2i_2_30.counts
ola_mES_a2i_2_31.counts	1.00992405834171	ola_mES_a2i_2_31.counts
ola_mES_a2i_2_32.counts	1.0067029294732	ola_mES_a2i_2_32.counts
ola_mES_a2i_2_33.counts	1.00094922338801	ola_mES_a2i_2_33.counts
ola_mES_a2i_2_34.counts	1.00151690637466	ola_mES_a2i_2_34.counts
ola_mES_a2i_2_35.counts	1.0171595264989	ola_mES_a2i_2_35.counts
ola_mES_a2i_2_36.counts	1.01941465305831	ola_mES_a2i_2_36.counts
ola_mES_a2i_2_37.counts	1.01032425895418	ola_mES_a2i_2_37.counts
ola_mES_a2i_2_38.counts	1.00171448607669	ola_mES_a2i_2_38.counts
ola_mES_a2i_2_39.counts	1.00035743102404	ola_mES_a2i_2_39.counts
ola_mES_a2i_2_4.counts	1.00358049472299	ola_mES_a2i_2_4.counts
