	celltype	cell
ola_mES_a2i_2_76.counts	1.005698801728	ola_mES_a2i_2_76.counts
ola_mES_a2i_2_77.counts	1.00945250701384	ola_mES_a2i_2_77.counts
ola_mES_a2i_2_78.counts	1.00472539050103	ola_mES_a2i_2_78.counts
ola_mES_a2i_2_8.counts	1.37812596673004	ola_mES_a2i_2_8.counts
ola_mES_a2i_2_80.counts	1.06897901834008	ola_mES_a2i_2_80.counts
ola_mES_a2i_2_81.counts	1.02219644242535	ola_mES_a2i_2_81.counts
ola_mES_a2i_2_82.counts	1.03126031993101	ola_mES_a2i_2_82.counts
ola_mES_a2i_2_83.counts	1.05880048042549	ola_mES_a2i_2_83.counts
ola_mES_a2i_2_84.counts	1.00473564013142	ola_mES_a2i_2_84.counts
ola_mES_a2i_2_86.counts	1.33668742621017	ola_mES_a2i_2_86.counts
ola_mES_a2i_2_87.counts	1.00798717156878	ola_mES_a2i_2_87.counts
ola_mES_a2i_2_88.counts	1.01238410081646	ola_mES_a2i_2_88.counts
ola_mES_a2i_2_89.counts	1.01152027343634	ola_mES_a2i_2_89.counts
ola_mES_a2i_2_9.counts	1.17492151370149	ola_mES_a2i_2_9.counts
ola_mES_a2i_2_90.counts	1.04554129024102	ola_mES_a2i_2_90.counts
ola_mES_a2i_2_91.counts	1.00314212386329	ola_mES_a2i_2_91.counts
ola_mES_a2i_2_92.counts	1.04823007985104	ola_mES_a2i_2_92.counts
ola_mES_a2i_2_93.counts	1.11659522206263	ola_mES_a2i_2_93.counts
ola_mES_a2i_2_94.counts	1.00429411679817	ola_mES_a2i_2_94.counts
ola_mES_a2i_2_95.counts	1.00509037961907	ola_mES_a2i_2_95.counts
ola_mES_a2i_2_96.counts	1.00558253465446	ola_mES_a2i_2_96.counts
ola_mES_a2i_3_10.counts	1.12444771793718	ola_mES_a2i_3_10.counts
ola_mES_a2i_3_11.counts	1.47740632226806	ola_mES_a2i_3_11.counts
ola_mES_a2i_3_13.counts	1.03972535683611	ola_mES_a2i_3_13.counts
ola_mES_a2i_3_16.counts	1.18368717066476	ola_mES_a2i_3_16.counts
ola_mES_a2i_3_17.counts	1.06312732793303	ola_mES_a2i_3_17.counts
ola_mES_a2i_3_18.counts	1.07732352434125	ola_mES_a2i_3_18.counts
ola_mES_a2i_3_2.counts	1.04706279355737	ola_mES_a2i_3_2.counts
ola_mES_a2i_3_20.counts	1.05197349042204	ola_mES_a2i_3_20.counts
ola_mES_a2i_3_21.counts	1.06434663571697	ola_mES_a2i_3_21.counts
ola_mES_a2i_3_22.counts	1.13547746821871	ola_mES_a2i_3_22.counts
ola_mES_a2i_3_24.counts	1.34389100392869	ola_mES_a2i_3_24.counts
ola_mES_a2i_3_25.counts	1.10688488638496	ola_mES_a2i_3_25.counts
ola_mES_a2i_3_26.counts	1.14290229689862	ola_mES_a2i_3_26.counts
ola_mES_a2i_3_28.counts	1.06609346967265	ola_mES_a2i_3_28.counts
ola_mES_a2i_3_29.counts	1.08643622677709	ola_mES_a2i_3_29.counts
ola_mES_a2i_3_3.counts	1.04729289768479	ola_mES_a2i_3_3.counts
ola_mES_a2i_3_30.counts	1.06457901531404	ola_mES_a2i_3_30.counts
ola_mES_a2i_3_31.counts	1.07780742397746	ola_mES_a2i_3_31.counts
ola_mES_a2i_3_33.counts	1.02725066027199	ola_mES_a2i_3_33.counts
ola_mES_a2i_3_34.counts	1.09408800291617	ola_mES_a2i_3_34.counts
ola_mES_a2i_3_37.counts	1.24223245502344	ola_mES_a2i_3_37.counts
ola_mES_a2i_3_38.counts	1.08265947212429	ola_mES_a2i_3_38.counts
ola_mES_a2i_3_39.counts	1.42520228955799	ola_mES_a2i_3_39.counts
ola_mES_a2i_3_4.counts	1.03178522545718	ola_mES_a2i_3_4.counts
ola_mES_a2i_3_40.counts	1.08693129024462	ola_mES_a2i_3_40.counts
ola_mES_a2i_3_41.counts	1.08650717797292	ola_mES_a2i_3_41.counts
ola_mES_a2i_3_42.counts	1.09867251961874	ola_mES_a2i_3_42.counts
ola_mES_a2i_3_44.counts	1.12429399196233	ola_mES_a2i_3_44.counts
ola_mES_a2i_3_45.counts	1.04397320733674	ola_mES_a2i_3_45.counts
ola_mES_a2i_3_47.counts	1.18644876657971	ola_mES_a2i_3_47.counts
ola_mES_a2i_3_49.counts	1.0630466221591	ola_mES_a2i_3_49.counts
ola_mES_a2i_3_50.counts	1.04961984364523	ola_mES_a2i_3_50.counts
ola_mES_a2i_3_52.counts	1.27918410899291	ola_mES_a2i_3_52.counts
ola_mES_a2i_3_54.counts	1.80836661064805	ola_mES_a2i_3_54.counts
ola_mES_a2i_3_56.counts	1.00779111667272	ola_mES_a2i_3_56.counts
ola_mES_a2i_3_58.counts	1.29828874383216	ola_mES_a2i_3_58.counts
ola_mES_a2i_3_59.counts	1.08039073559574	ola_mES_a2i_3_59.counts
ola_mES_a2i_3_6.counts	1.11736390424801	ola_mES_a2i_3_6.counts
ola_mES_a2i_3_62.counts	1.35735673654463	ola_mES_a2i_3_62.counts
ola_mES_a2i_3_64.counts	1.04936375345758	ola_mES_a2i_3_64.counts
ola_mES_a2i_3_65.counts	1.09284300835983	ola_mES_a2i_3_65.counts
ola_mES_a2i_3_66.counts	1.02561391196137	ola_mES_a2i_3_66.counts
ola_mES_a2i_3_67.counts	1.03723468429367	ola_mES_a2i_3_67.counts
ola_mES_a2i_3_68.counts	1.04133121876442	ola_mES_a2i_3_68.counts
ola_mES_a2i_3_69.counts	1.1469899408595	ola_mES_a2i_3_69.counts
ola_mES_a2i_3_7.counts	1.03803863191866	ola_mES_a2i_3_7.counts
ola_mES_a2i_3_71.counts	1.09720473293358	ola_mES_a2i_3_71.counts
ola_mES_a2i_3_73.counts	1.31312854134833	ola_mES_a2i_3_73.counts
